person_id,acct_id,target_id,target_type,platform,granted_at,granted_by,is_direct
ID-0062,acct-sal-ID-0062-2b2b69,role-sal-001,role,salesforce,2026-04-06T12:44:11.753005,system,True
ID-0062,acct-git-ID-0062-e49c3f,role-git-001,role,github,2025-10-07T12:44:11.753005,system,True
ID-0062,acct-aws-ID-0062-a6d8bf,role-aws-002,role,aws_iam,2026-03-25T12:44:11.753005,system,True
ID-0063,acct-act-ID-0063-58572e,role-act-001,role,active_directory,2026-02-28T12:44:11.753005,system,True
ID-0063,acct-sal-ID-0063-57db8f,role-sal-001,role,salesforce,2025-07-17T12:44:11.753005,system,True
ID-0063,acct-git-ID-0063-da93e7,role-git-000,role,github,2025-10-05T12:44:11.753005,system,True
ID-0063,acct-okt-ID-0063-76f704,role-okt-002,role,okta,2025-08-06T12:44:11.753005,system,True
ID-0064,acct-git-ID-0064-84cba5,role-git-000,role,github,2025-11-24T12:44:11.753005,system,True
ID-0064,acct-act-ID-0064-8671f1,role-act-001,role,active_directory,2025-09-03T12:44:11.753005,system,True
ID-0064,acct-aws-ID-0064-e27d3a,role-aws-002,role,aws_iam,2025-09-02T12:44:11.753005,system,True
ID-0065,acct-okt-ID-0065-6d4ec3,role-okt-001,role,okta,2025-11-28T12:44:11.753005,system,True
ID-0065,acct-act-ID-0065-88c387,role-act-001,role,active_directory,2025-07-08T12:44:11.753005,system,True
ID-0066,acct-aws-ID-0066-91b8ab,role-aws-003,role,aws_iam,2025-11-28T12:44:11.753005,system,True
ID-0066,acct-act-ID-0066-92662c,role-act-003,role,active_directory,2025-07-06T12:44:11.753005,system,True
ID-0066,acct-okt-ID-0066-101310,role-okt-005,role,okta,2026-04-02T12:44:11.753005,system,True
ID-0066,acct-sal-ID-0066-b28fec,role-sal-003,role,salesforce,2026-02-01T12:44:11.753005,system,True
ID-0067,acct-git-ID-0067-129e25,role-git-004,role,github,2025-08-17T12:44:11.753005,system,True
ID-0067,acct-sal-ID-0067-d74b26,role-sal-005,role,salesforce,2025-09-06T12:44:11.753005,system,True
ID-0068,acct-git-ID-0068-19bea4,role-git-003,role,github,2026-01-17T12:44:11.753005,system,True
ID-0068,acct-aws-ID-0068-abff2a,role-aws-003,role,aws_iam,2025-10-28T12:44:11.753005,system,True
ID-0069,acct-git-ID-0069-125c2e,role-git-003,role,github,2026-01-06T12:44:11.753005,system,True
ID-0069,acct-okt-ID-0069-07b513,role-okt-005,role,okta,2026-01-07T12:44:11.753005,system,True
ID-0070,acct-aws-ID-0070-6264e4,role-aws-005,role,aws_iam,2026-03-19T12:44:11.753005,system,True
ID-0070,acct-okt-ID-0070-187ee0,role-okt-005,role,okta,2025-06-30T12:44:11.753005,system,True
ID-0070,acct-sal-ID-0070-397768,role-sal-005,role,salesforce,2026-05-13T12:44:11.753005,system,True
ID-0070,acct-git-ID-0070-944bc5,role-git-003,role,github,2025-08-19T12:44:11.753005,system,True
ID-0071,acct-okt-ID-0071-2ae3fd,role-okt-005,role,okta,2025-09-27T12:44:11.753005,system,True
ID-0071,acct-aws-ID-0071-6cee1a,role-aws-004,role,aws_iam,2025-10-06T12:44:11.753005,system,True
ID-0071,acct-sal-ID-0071-220495,role-sal-004,role,salesforce,2026-04-21T12:44:11.753005,system,True
ID-0071,acct-act-ID-0071-40d8a7,role-act-004,role,active_directory,2026-05-01T12:44:11.753005,system,True
ID-0072,acct-okt-ID-0072-d3fa82,role-okt-003,role,okta,2026-01-01T12:44:11.753005,system,True
ID-0072,acct-act-ID-0072-ffdda1,role-act-004,role,active_directory,2025-11-10T12:44:11.753005,system,True
ID-0073,acct-sal-ID-0073-abf63d,role-sal-003,role,salesforce,2026-03-16T12:44:11.753005,system,True
ID-0073,acct-git-ID-0073-9c4e82,role-git-002,role,github,2026-01-10T12:44:11.753005,system,True
ID-0073,acct-aws-ID-0073-2d9927,role-aws-006,role,aws_iam,2025-06-23T12:44:11.753005,system,True
ID-0074,acct-aws-ID-0074-8272af,role-aws-003,role,aws_iam,2025-08-18T12:44:11.753005,system,True
ID-0074,acct-okt-ID-0074-e8aebb,role-okt-005,role,okta,2026-03-23T12:44:11.753005,system,True
ID-0074,acct-act-ID-0074-acd8e2,role-act-003,role,active_directory,2026-05-23T12:44:11.753005,system,True
ID-0074,acct-git-ID-0074-aab21a,role-git-003,role,github,2025-07-20T12:44:11.753005,system,True
ID-0075,acct-git-ID-0075-4e9c2a,role-git-002,role,github,2026-01-23T12:44:11.753005,system,True
ID-0075,acct-sal-ID-0075-3547a6,role-sal-005,role,salesforce,2025-12-14T12:44:11.753005,system,True
ID-0075,acct-act-ID-0075-98d12e,role-act-003,role,active_directory,2026-06-03T12:44:11.753005,system,True
ID-0076,acct-git-ID-0076-996698,role-git-004,role,github,2026-03-06T12:44:11.753005,system,True
ID-0076,acct-act-ID-0076-f64e63,role-act-003,role,active_directory,2026-01-22T12:44:11.753005,system,True
ID-0077,acct-act-ID-0077-3799d4,role-act-005,role,active_directory,2026-02-13T12:44:11.753005,system,True
ID-0077,acct-aws-ID-0077-d01d82,role-aws-006,role,aws_iam,2025-07-30T12:44:11.753005,system,True
ID-0077,acct-git-ID-0077-23eef1,role-git-004,role,github,2026-05-03T12:44:11.753005,system,True
ID-0077,acct-sal-ID-0077-cc3b98,role-sal-004,role,salesforce,2026-03-03T12:44:11.753005,system,True
ID-0078,acct-okt-ID-0078-5b1289,role-okt-004,role,okta,2026-03-31T12:44:11.753005,system,True
ID-0078,acct-aws-ID-0078-8e3b75,role-aws-006,role,aws_iam,2025-07-22T12:44:11.753005,system,True
ID-0078,acct-sal-ID-0078-f2f9b0,role-sal-003,role,salesforce,2025-07-22T12:44:11.753005,system,True
ID-0079,acct-okt-ID-0079-a6eaca,role-okt-003,role,okta,2025-09-27T12:44:11.753005,system,True
ID-0079,acct-aws-ID-0079-20ffcb,role-aws-006,role,aws_iam,2025-06-29T12:44:11.753005,system,True
ID-0079,acct-git-ID-0079-6ae5a6,role-git-002,role,github,2026-04-28T12:44:11.753005,system,True
ID-0079,acct-act-ID-0079-b9610d,role-act-004,role,active_directory,2026-05-15T12:44:11.753005,system,True
ID-0080,acct-aws-ID-0080-1cc8b1,role-aws-004,role,aws_iam,2026-04-17T12:44:11.753005,system,True
ID-0080,acct-git-ID-0080-004a36,role-git-003,role,github,2026-02-12T12:44:11.753005,system,True
ID-0080,acct-sal-ID-0080-b46552,role-sal-004,role,salesforce,2026-01-19T12:44:11.753005,system,True
ID-0080,acct-act-ID-0080-4981c8,role-act-003,role,active_directory,2025-07-28T12:44:11.753005,system,True
ID-0081,acct-okt-ID-0081-1acb73,role-okt-004,role,okta,2026-05-16T12:44:11.753005,system,True
ID-0081,acct-sal-ID-0081-092bfe,role-sal-004,role,salesforce,2025-10-03T12:44:11.753005,system,True
ID-0082,acct-git-ID-0082-24e511,role-git-004,role,github,2026-01-03T12:44:11.753005,system,True
ID-0082,acct-sal-ID-0082-7a7bcc,role-sal-002,role,salesforce,2026-04-21T12:44:11.753005,system,True
ID-0082,acct-act-ID-0082-f5ba8c,role-act-005,role,active_directory,2026-03-28T12:44:11.753005,system,True
ID-0083,acct-okt-ID-0083-c4da2e,role-okt-005,role,okta,2025-09-24T12:44:11.753005,system,True
ID-0083,acct-aws-ID-0083-f462e9,role-aws-005,role,aws_iam,2026-03-26T12:44:11.753005,system,True
ID-0083,acct-git-ID-0083-cb49e8,role-git-003,role,github,2026-05-28T12:44:11.753005,system,True
ID-0083,acct-act-ID-0083-deb2c9,role-act-003,role,active_directory,2026-03-20T12:44:11.753005,system,True
ID-0084,acct-aws-ID-0084-8843c2,role-aws-005,role,aws_iam,2026-05-24T12:44:11.753005,system,True
ID-0084,acct-git-ID-0084-0b21c6,role-git-004,role,github,2026-01-11T12:44:11.753005,system,True
ID-0084,acct-okt-ID-0084-db9bdd,role-okt-003,role,okta,2025-10-25T12:44:11.753005,system,True
ID-0085,acct-sal-ID-0085-8e208d,role-sal-002,role,salesforce,2025-12-30T12:44:11.753005,system,True
ID-0085,acct-aws-ID-0085-d43f25,role-aws-006,role,aws_iam,2026-04-08T12:44:11.753005,system,True
ID-0086,acct-sal-ID-0086-622eb3,role-sal-004,role,salesforce,2025-11-30T12:44:11.753005,system,True
ID-0086,acct-git-ID-0086-f686e4,role-git-004,role,github,2026-01-21T12:44:11.753005,system,True
ID-0087,acct-okt-ID-0087-c6ffe8,role-okt-003,role,okta,2026-03-27T12:44:11.753005,system,True
ID-0087,acct-sal-ID-0087-d33c81,role-sal-005,role,salesforce,2026-01-13T12:44:11.753005,system,True
ID-0087,acct-aws-ID-0087-202bf2,role-aws-005,role,aws_iam,2025-06-24T12:44:11.753005,system,True
ID-0087,acct-git-ID-0087-92639f,role-git-002,role,github,2025-12-19T12:44:11.753005,system,True
ID-0088,acct-okt-ID-0088-b72821,role-okt-004,role,okta,2026-05-19T12:44:11.753005,system,True
ID-0088,acct-sal-ID-0088-75f17b,role-sal-003,role,salesforce,2025-07-24T12:44:11.753005,system,True
ID-0088,acct-act-ID-0088-db57d8,role-act-005,role,active_directory,2026-05-03T12:44:11.753005,system,True
ID-0088,acct-git-ID-0088-7ff829,role-git-002,role,github,2026-06-04T12:44:11.753005,system,True
ID-0089,acct-okt-ID-0089-3f9cd8,role-okt-004,role,okta,2025-07-23T12:44:11.753005,system,True
ID-0089,acct-aws-ID-0089-725332,role-aws-006,role,aws_iam,2025-11-17T12:44:11.753005,system,True
ID-0090,acct-sal-ID-0090-98fc66,role-sal-004,role,salesforce,2025-12-03T12:44:11.753005,system,True
ID-0090,acct-act-ID-0090-908d77,role-act-003,role,active_directory,2026-05-21T12:44:11.753005,system,True
ID-0091,acct-aws-ID-0091-a0afe4,role-aws-004,role,aws_iam,2026-03-23T12:44:11.753005,system,True
ID-0091,acct-act-ID-0091-f2ee62,role-act-003,role,active_directory,2026-03-15T12:44:11.753005,system,True
ID-0092,acct-act-ID-0092-23c1f0,role-act-005,role,active_directory,2025-08-09T12:44:11.753005,system,True
ID-0092,acct-sal-ID-0092-89d5f2,role-sal-003,role,salesforce,2025-06-24T12:44:11.753005,system,True
ID-0092,acct-git-ID-0092-4c55ad,role-git-004,role,github,2026-01-16T12:44:11.753005,system,True
ID-0093,acct-git-ID-0093-07e676,role-git-004,role,github,2026-01-20T12:44:11.753005,system,True
ID-0093,acct-sal-ID-0093-92b517,role-sal-003,role,salesforce,2025-08-15T12:44:11.753005,system,True
ID-0093,acct-okt-ID-0093-e4b867,role-okt-005,role,okta,2026-01-01T12:44:11.753005,system,True
ID-0093,acct-aws-ID-0093-2cd159,role-aws-004,role,aws_iam,2025-07-11T12:44:11.753005,system,True
ID-0094,acct-aws-ID-0094-69b904,role-aws-005,role,aws_iam,2025-11-20T12:44:11.753005,system,True
ID-0094,acct-sal-ID-0094-39223f,role-sal-005,role,salesforce,2025-07-03T12:44:11.753005,system,True
ID-0094,acct-okt-ID-0094-c46acd,role-okt-003,role,okta,2026-05-13T12:44:11.753005,system,True
ID-0095,acct-act-ID-0095-600e9f,role-act-005,role,active_directory,2026-04-29T12:44:11.753005,system,True
ID-0095,acct-sal-ID-0095-8c2285,role-sal-003,role,salesforce,2026-02-04T12:44:11.753005,system,True
ID-0096,acct-act-ID-0096-727e8f,role-act-005,role,active_directory,2025-07-16T12:44:11.753005,system,True
ID-0096,acct-git-ID-0096-390be8,role-git-003,role,github,2026-01-21T12:44:11.753005,system,True
ID-0097,acct-git-ID-0097-a5c605,role-git-002,role,github,2025-11-06T12:44:11.753005,system,True
ID-0097,acct-sal-ID-0097-764438,role-sal-004,role,salesforce,2025-06-28T12:44:11.753005,system,True
ID-0097,acct-aws-ID-0097-2c5fda,role-aws-003,role,aws_iam,2026-02-23T12:44:11.753005,system,True
ID-0098,acct-git-ID-0098-f1cfb0,role-git-000,role,github,2026-04-16T12:44:11.753005,system,True
ID-0098,acct-sal-ID-0098-e12838,role-sal-001,role,salesforce,2025-09-08T12:44:11.753005,system,True
ID-0099,acct-git-ID-0099-bb93cc,role-git-001,role,github,2025-12-11T12:44:11.753005,system,True
ID-0099,acct-sal-ID-0099-dd12b2,role-sal-001,role,salesforce,2026-01-17T12:44:11.753005,system,True
ID-0100,acct-sal-ID-0100-e55f01,role-sal-001,role,salesforce,2026-02-07T12:44:11.753005,system,True
ID-0100,acct-okt-ID-0100-cca496,role-okt-000,role,okta,2026-02-26T12:44:11.753005,system,True
ID-0101,acct-act-ID-0101-58e3b6,role-act-001,role,active_directory,2025-11-28T12:44:11.753005,system,True
ID-0101,acct-okt-ID-0101-1b6c86,role-okt-002,role,okta,2025-07-27T12:44:11.753005,system,True
ID-0102,acct-aws-ID-0102-97acc6,role-aws-002,role,aws_iam,2025-12-18T12:44:11.753005,system,True
ID-0102,acct-act-ID-0102-87630f,role-act-000,role,active_directory,2025-09-06T12:44:11.753005,system,True
ID-0104,acct-act-ID-0104-6b1095,role-act-000,role,active_directory,2025-07-30T12:44:11.753005,system,True
ID-0104,acct-sal-ID-0104-f1cfc7,role-sal-001,role,salesforce,2026-06-12T12:44:11.753005,system,True
ID-0105,acct-sal-ID-0105-61db6d,role-sal-000,role,salesforce,2026-04-17T12:44:11.753005,system,True
ID-0106,acct-git-ID-0106-4dc632,role-git-000,role,github,2026-02-10T12:44:11.753005,system,True
ID-0107,acct-sal-ID-0107-678351,role-sal-001,role,salesforce,2025-07-02T12:44:11.753005,system,True
ID-0107,acct-aws-ID-0107-c8581e,role-aws-000,role,aws_iam,2026-02-08T12:44:11.753005,system,True
ID-0108,acct-sal-ID-0108-9b2ebe,role-sal-001,role,salesforce,2026-04-13T12:44:11.753005,system,True
ID-0109,acct-sal-ID-0109-6f485f,role-sal-001,role,salesforce,2026-05-27T12:44:11.753005,system,True
ID-0111,acct-git-ID-0111-2bed0a,role-git-001,role,github,2025-07-28T12:44:11.753005,system,True
ID-0112,acct-sal-ID-0112-3abdf8,role-sal-001,role,salesforce,2025-07-30T12:44:11.753005,system,True
ID-0112,acct-git-ID-0112-8458d1,role-git-001,role,github,2025-10-15T12:44:11.753005,system,True
ID-0113,acct-aws-ID-0113-9c9bf8,role-aws-000,role,aws_iam,2025-06-20T12:44:11.753005,system,True
ID-0114,acct-okt-ID-0114-fbce03,role-okt-001,role,okta,2025-07-14T12:44:11.753005,system,True
ID-0115,acct-okt-ID-0115-f5328d,role-okt-001,role,okta,2026-03-16T12:44:11.753005,system,True
ID-0115,acct-git-ID-0115-cec032,role-git-001,role,github,2025-08-08T12:44:11.753005,system,True
ID-0116,acct-sal-ID-0116-c551f6,role-sal-000,role,salesforce,2025-09-18T12:44:11.753005,system,True
ID-0116,acct-okt-ID-0116-790b09,role-okt-000,role,okta,2025-09-05T12:44:11.753005,system,True
ID-0116,acct-act-ID-0116-b412ef,role-act-002,role,active_directory,2026-04-22T12:44:11.753005,system,True
ID-0116,acct-aws-ID-0116-73dd4e,role-aws-002,role,aws_iam,2025-11-03T12:44:11.753005,system,True
ID-0117,acct-aws-ID-0117-106239,role-aws-002,role,aws_iam,2025-07-04T12:44:11.753005,system,True
ID-0117,acct-git-ID-0117-1b7ca5,role-git-001,role,github,2025-08-01T12:44:11.753005,system,True
ID-0117,acct-act-ID-0117-ca4ae7,role-act-000,role,active_directory,2025-06-26T12:44:11.753005,system,True
ID-0118,acct-okt-ID-0118-2573cc,role-okt-001,role,okta,2025-09-13T12:44:11.753005,system,True
ID-0119,acct-git-ID-0119-0cd157,role-git-001,role,github,2025-09-11T12:44:11.753005,system,True
ID-0120,acct-act-ID-0120-44219d,role-act-001,role,active_directory,2026-03-12T12:44:11.753005,system,True
ID-0120,acct-okt-ID-0120-1d81b6,role-okt-001,role,okta,2026-02-13T12:44:11.753005,system,True
ID-0120,acct-git-ID-0120-c9a499,role-git-001,role,github,2026-03-11T12:44:11.753005,system,True
ID-0122,acct-git-ID-0122-7416ac,role-git-000,role,github,2026-04-28T12:44:11.753005,system,True
ID-0123,acct-git-ID-0123-4421f2,role-git-001,role,github,2025-07-16T12:44:11.753005,system,True
ID-0124,acct-act-ID-0124-6b236d,role-act-002,role,active_directory,2025-08-01T12:44:11.753005,system,True
ID-0125,acct-aws-ID-0125-613e87,role-aws-001,role,aws_iam,2025-07-04T12:44:11.753005,system,True
ID-0126,acct-git-ID-0126-6894cb,role-git-001,role,github,2025-12-06T12:44:11.753005,system,True
ID-0127,acct-sal-ID-0127-48912f,role-sal-000,role,salesforce,2026-06-16T12:44:11.753005,system,True
ID-0127,acct-aws-ID-0127-52486d,role-aws-000,role,aws_iam,2025-07-06T12:44:11.753005,system,True
ID-0127,acct-git-ID-0127-2ca3db,role-git-001,role,github,2026-04-10T12:44:11.753005,system,True
ID-0128,acct-act-ID-0128-233f4d,role-act-000,role,active_directory,2025-11-26T12:44:11.753005,system,True
ID-0129,acct-git-ID-0129-936a8d,role-git-001,role,github,2025-09-06T12:44:11.753005,system,True
ID-0132,acct-aws-ID-0132-ecad84,role-aws-002,role,aws_iam,2025-09-16T12:44:11.753005,system,True
ID-0132,acct-sal-ID-0132-aad40d,role-sal-000,role,salesforce,2025-10-21T12:44:11.753005,system,True
ID-0133,acct-sal-ID-0133-c8099f,role-sal-000,role,salesforce,2026-04-06T12:44:11.753005,system,True
ID-0136,acct-sal-ID-0136-58ccc2,role-sal-000,role,salesforce,2025-11-04T12:44:11.753005,system,True
ID-0138,acct-sal-ID-0138-88dfec,role-sal-000,role,salesforce,2025-09-25T12:44:11.753005,system,True
ID-0138,acct-okt-ID-0138-312f21,role-okt-001,role,okta,2026-01-21T12:44:11.753005,system,True
ID-0138,acct-aws-ID-0138-d32843,role-aws-000,role,aws_iam,2025-07-24T12:44:11.753005,system,True
ID-0138,acct-git-ID-0138-6b2cc1,role-git-000,role,github,2026-03-15T12:44:11.753005,system,True
ID-0139,acct-act-ID-0139-53bad3,role-act-002,role,active_directory,2026-06-08T12:44:11.753005,system,True
ID-0139,acct-git-ID-0139-8d0331,role-git-000,role,github,2026-01-11T12:44:11.753005,system,True
ID-0140,acct-sal-ID-0140-9e1721,role-sal-001,role,salesforce,2026-04-23T12:44:11.753005,system,True
ID-0141,acct-act-ID-0141-aa4a5e,role-act-000,role,active_directory,2025-12-11T12:44:11.753005,system,True
ID-0141,acct-aws-ID-0141-712341,role-aws-001,role,aws_iam,2026-04-26T12:44:11.753005,system,True
ID-0141,acct-git-ID-0141-03c23b,role-git-001,role,github,2025-10-14T12:44:11.753005,system,True
ID-0142,acct-git-ID-0142-8a8be0,role-git-001,role,github,2025-10-30T12:44:11.753005,system,True
ID-0142,acct-act-ID-0142-0d1c33,role-act-001,role,active_directory,2026-04-14T12:44:11.753005,system,True
ID-0143,acct-aws-ID-0143-10d290,role-aws-000,role,aws_iam,2025-11-19T12:44:11.753005,system,True
ID-0144,acct-okt-ID-0144-2d2c12,role-okt-000,role,okta,2026-03-13T12:44:11.753005,system,True
ID-0144,acct-git-ID-0144-4564ee,role-git-001,role,github,2026-01-05T12:44:11.753005,system,True
ID-0145,acct-git-ID-0145-9c484f,role-git-000,role,github,2025-08-31T12:44:11.753005,system,True
ID-0145,acct-okt-ID-0145-78c624,role-okt-000,role,okta,2026-02-20T12:44:11.753005,system,True
ID-0147,acct-sal-ID-0147-076440,role-sal-000,role,salesforce,2026-04-11T12:44:11.753005,system,True
ID-0147,acct-git-ID-0147-9d54be,role-git-001,role,github,2025-12-25T12:44:11.753005,system,True
ID-0148,acct-okt-ID-0148-06266f,role-okt-000,role,okta,2025-10-21T12:44:11.753005,system,True
ID-0148,acct-git-ID-0148-102095,role-git-000,role,github,2025-07-12T12:44:11.753005,system,True
ID-0149,acct-okt-ID-0149-cbf679,role-okt-003,role,okta,2025-12-03T12:44:11.753005,system,True
ID-0150,acct-act-ID-0150-0faa10,role-act-005,role,active_directory,2025-10-14T12:44:11.753005,system,True
ID-0151,acct-aws-ID-0151-39a39a,role-aws-006,role,aws_iam,2026-06-10T12:44:11.753005,system,True
ID-0152,acct-okt-ID-0152-db47c8,role-okt-004,role,okta,2025-09-08T12:44:11.753005,system,True
ID-0152,acct-aws-ID-0152-427708,role-aws-004,role,aws_iam,2025-12-06T12:44:11.753005,system,True
ID-0153,acct-sal-ID-0153-84be39,role-sal-005,role,salesforce,2026-04-10T12:44:11.753005,system,True
ID-0154,acct-okt-ID-0154-ed2103,role-okt-005,role,okta,2025-09-07T12:44:11.753005,system,True
ID-0155,acct-aws-ID-0155-79f1bb,role-aws-006,role,aws_iam,2026-03-15T12:44:11.753005,system,True
ID-0155,acct-act-ID-0155-3471b1,role-act-003,role,active_directory,2025-09-02T12:44:11.753005,system,True
ID-0156,acct-aws-ID-0156-3ba504,role-aws-003,role,aws_iam,2025-06-20T12:44:11.753005,system,True
ID-0157,acct-git-ID-0157-3ca40f,role-git-002,role,github,2026-02-26T12:44:11.753005,system,True
ID-0157,acct-aws-ID-0157-a2afa0,role-aws-004,role,aws_iam,2025-08-08T12:44:11.753005,system,True
ID-0158,acct-git-ID-0158-77c552,role-git-004,role,github,2025-09-24T12:44:11.753005,system,True
ID-0159,acct-act-ID-0159-58cf71,role-act-005,role,active_directory,2026-03-14T12:44:11.753005,system,True
ID-0159,acct-aws-ID-0159-cd3a08,role-aws-006,role,aws_iam,2026-05-23T12:44:11.753005,system,True
ID-0160,acct-git-ID-0160-fdf087,role-git-002,role,github,2025-06-20T12:44:11.753005,system,True
ID-0160,acct-act-ID-0160-85d0ce,role-act-004,role,active_directory,2026-03-28T12:44:11.753005,system,True
ID-0160,acct-okt-ID-0160-6013fb,role-okt-003,role,okta,2025-06-22T12:44:11.753005,system,True
ID-0161,acct-aws-ID-0161-4f3d2f,role-aws-003,role,aws_iam,2026-03-28T12:44:11.753005,system,True
ID-0161,acct-git-ID-0161-d9f3b8,role-git-004,role,github,2026-01-23T12:44:11.753005,system,True
ID-0161,acct-okt-ID-0161-b3afe2,role-okt-003,role,okta,2026-06-13T12:44:11.753005,system,True
ID-0162,acct-act-ID-0162-8d94bf,role-act-005,role,active_directory,2025-09-12T12:44:11.753005,system,True
ID-0162,acct-git-ID-0162-333aab,role-git-004,role,github,2026-06-03T12:44:11.753005,system,True
ID-0162,acct-sal-ID-0162-3d40d0,role-sal-004,role,salesforce,2025-07-10T12:44:11.753005,system,True
ID-0163,acct-sal-ID-0163-bbeb1c,role-sal-004,role,salesforce,2026-05-16T12:44:11.753005,system,True
ID-0163,acct-aws-ID-0163-bf3699,role-aws-003,role,aws_iam,2025-09-23T12:44:11.753005,system,True
ID-0163,acct-git-ID-0163-4a019e,role-git-002,role,github,2025-10-15T12:44:11.753005,system,True
ID-0164,acct-sal-ID-0164-5f81c8,role-sal-004,role,salesforce,2025-10-08T12:44:11.753005,system,True
ID-0164,acct-okt-ID-0164-647cf0,role-okt-003,role,okta,2026-03-05T12:44:11.753005,system,True
ID-0165,acct-okt-ID-0165-fa3dff,role-okt-005,role,okta,2025-10-03T12:44:11.753005,system,True
ID-0166,acct-okt-ID-0166-8244b8,role-okt-004,role,okta,2025-10-20T12:44:11.753005,system,True
ID-0167,acct-git-ID-0167-146da8,role-git-003,role,github,2025-09-08T12:44:11.753005,system,True
ID-0168,acct-okt-ID-0168-5cc846,role-okt-004,role,okta,2025-08-31T12:44:11.753005,system,True
ID-0168,acct-sal-ID-0168-3b44b6,role-sal-005,role,salesforce,2025-06-23T12:44:11.753005,system,True
ID-0168,acct-act-ID-0168-4d8479,role-act-005,role,active_directory,2025-12-11T12:44:11.753005,system,True
ID-0169,acct-okt-ID-0169-6e7d9e,role-okt-003,role,okta,2025-10-06T12:44:11.753005,system,True
ID-0169,acct-aws-ID-0169-07f1d7,role-aws-004,role,aws_iam,2025-09-28T12:44:11.753005,system,True
ID-0169,acct-act-ID-0169-6b88bf,role-act-003,role,active_directory,2026-04-21T12:44:11.753005,system,True
ID-0170,acct-sal-ID-0170-93e935,role-sal-002,role,salesforce,2025-08-28T12:44:11.753005,system,True
ID-0170,acct-act-ID-0170-e677a1,role-act-005,role,active_directory,2025-09-20T12:44:11.753005,system,True
ID-0170,acct-aws-ID-0170-b111dc,role-aws-006,role,aws_iam,2025-09-29T12:44:11.753005,system,True
ID-0171,acct-sal-ID-0171-217cc3,role-sal-003,role,salesforce,2025-09-16T12:44:11.753005,system,True
ID-0171,acct-okt-ID-0171-1a072b,role-okt-003,role,okta,2026-04-26T12:44:11.753005,system,True
ID-0172,acct-git-ID-0172-4b2d52,role-git-004,role,github,2026-05-10T12:44:11.753005,system,True
ID-0172,acct-aws-ID-0172-56335e,role-aws-004,role,aws_iam,2025-07-25T12:44:11.753005,system,True
ID-0173,acct-aws-ID-0173-a37bce,role-aws-005,role,aws_iam,2025-10-13T12:44:11.753005,system,True
ID-0174,acct-okt-ID-0174-0428ab,role-okt-004,role,okta,2025-10-02T12:44:11.753005,system,True
ID-0175,acct-sal-ID-0175-936b7f,role-sal-005,role,salesforce,2025-10-16T12:44:11.753005,system,True
ID-0175,acct-act-ID-0175-bb4f4e,role-act-003,role,active_directory,2025-06-29T12:44:11.753005,system,True
ID-0176,acct-act-ID-0176-f89a0e,role-act-005,role,active_directory,2025-11-24T12:44:11.753005,system,True
ID-0176,acct-git-ID-0176-e59265,role-git-002,role,github,2025-08-26T12:44:11.753005,system,True
ID-0176,acct-sal-ID-0176-6effd5,role-sal-002,role,salesforce,2025-12-02T12:44:11.753005,system,True
ID-0177,acct-aws-ID-0177-ba3c2a,role-aws-005,role,aws_iam,2025-08-25T12:44:11.753005,system,True
ID-0178,acct-act-ID-0178-1590f0,role-act-003,role,active_directory,2026-06-04T12:44:11.753005,system,True
ID-0178,acct-okt-ID-0178-bfce62,role-okt-004,role,okta,2025-07-15T12:44:11.753005,system,True
ID-0179,acct-sal-ID-0179-648a3e,role-sal-004,role,salesforce,2025-07-23T12:44:11.753005,system,True
ID-0180,acct-git-ID-0180-e2c358,role-git-003,role,github,2025-11-01T12:44:11.753005,system,True
ID-0180,acct-aws-ID-0180-a46d2f,role-aws-005,role,aws_iam,2025-10-07T12:44:11.753005,system,True
ID-0180,acct-act-ID-0180-5a0706,role-act-005,role,active_directory,2025-12-13T12:44:11.753005,system,True
ID-0181,acct-aws-ID-0181-842eee,role-aws-005,role,aws_iam,2025-10-21T12:44:11.753005,system,True
ID-0182,acct-okt-ID-0182-f13f63,role-okt-003,role,okta,2025-12-21T12:44:11.753005,system,True
ID-0183,acct-sal-ID-0183-100eca,role-sal-004,role,salesforce,2026-05-24T12:44:11.753005,system,True
ID-0184,acct-okt-ID-0184-3b66f8,role-okt-003,role,okta,2026-02-10T12:44:11.753005,system,True
ID-0185,acct-act-ID-0185-df7877,role-act-003,role,active_directory,2026-03-19T12:44:11.753005,system,True
ID-0185,acct-sal-ID-0185-24be01,role-sal-002,role,salesforce,2025-11-20T12:44:11.753005,system,True
ID-0186,acct-aws-ID-0186-4b90ed,role-aws-005,role,aws_iam,2025-11-27T12:44:11.753005,system,True
ID-0186,acct-sal-ID-0186-05d8b0,role-sal-004,role,salesforce,2025-10-20T12:44:11.753005,system,True
ID-0187,acct-act-ID-0187-deb426,role-act-004,role,active_directory,2025-08-11T12:44:11.753005,system,True
ID-0187,acct-okt-ID-0187-73a29d,role-okt-004,role,okta,2025-10-26T12:44:11.753005,system,True
ID-0188,acct-aws-ID-0188-1da606,role-aws-004,role,aws_iam,2025-11-21T12:44:11.753005,system,True
ID-0188,acct-okt-ID-0188-4b7f60,role-okt-005,role,okta,2026-02-11T12:44:11.753005,system,True
ID-0188,acct-git-ID-0188-4cbc8f,role-git-002,role,github,2026-04-18T12:44:11.753005,system,True
ID-0189,acct-git-ID-0189-dbe748,role-git-004,role,github,2025-07-16T12:44:11.753005,system,True
