event_id,timestamp,platform,event_type,acct_id,person_id,source_ip,user_agent,resource,success,is_anomalous,details
evt-5b4c89a9,2026-06-12T03:51:12.026822,github,permission_changed,acct-git-ID-0083-cb49e8,ID-0083,183.5.107.112,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-f22c90a0,2026-06-10T15:15:12.026822,github,group_added,acct-git-ID-0083-cb49e8,ID-0083,152.219.234.36,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-40ba6373,2026-06-05T01:39:12.026822,active_directory,group_added,acct-act-ID-0083-deb2c9,ID-0083,43.30.25.19,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-a52ce670,2026-05-23T14:14:12.026822,github,permission_changed,acct-git-ID-0083-cb49e8,ID-0083,109.22.139.191,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-a79822c9,2026-05-27T03:52:12.026822,aws_iam,role_assigned,acct-aws-ID-0083-f462e9,ID-0083,165.189.147.96,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-588b4556,2026-05-26T13:02:12.026822,okta,role_assigned,acct-okt-ID-0084-db9bdd,ID-0084,208.231.17.116,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-26738ab2,2026-06-07T02:37:12.026822,github,role_assigned,acct-git-ID-0084-0b21c6,ID-0084,150.129.245.214,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-f1e9e5d5,2026-05-26T22:13:12.026822,aws_iam,permission_changed,acct-aws-ID-0084-8843c2,ID-0084,200.145.131.67,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-d94228f3,2026-06-13T09:37:12.026822,aws_iam,group_added,acct-aws-ID-0084-8843c2,ID-0084,1.96.96.41,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-3f2d31f8,2026-06-16T04:36:12.026822,github,role_assigned,acct-git-ID-0084-0b21c6,ID-0084,175.240.20.144,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-2f1df77d,2026-06-14T20:12:12.026822,aws_iam,permission_changed,acct-aws-ID-0084-8843c2,ID-0084,5.103.138.78,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-4c6a5541,2026-06-07T23:37:12.026822,salesforce,group_added,acct-sal-ID-0085-8e208d,ID-0085,18.227.99.112,,setup,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-c2e07bc6,2026-06-18T13:40:12.026822,salesforce,permission_changed,acct-sal-ID-0085-8e208d,ID-0085,78.0.247.59,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-caca2f44,2026-06-01T21:26:12.026822,aws_iam,group_added,acct-aws-ID-0085-d43f25,ID-0085,94.151.95.32,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-a6be264a,2026-06-13T23:47:12.026822,salesforce,role_assigned,acct-sal-ID-0085-8e208d,ID-0085,76.228.202.219,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-0e6f83d5,2026-06-12T23:12:12.026822,aws_iam,permission_changed,acct-aws-ID-0085-d43f25,ID-0085,165.115.191.193,,iam:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-eff89ac0,2026-06-10T14:25:12.026822,salesforce,group_added,acct-sal-ID-0085-8e208d,ID-0085,186.90.214.239,,accounts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-1ca6f0f9,2026-06-08T07:24:12.026822,github,api_call,acct-git-ID-0086-f686e4,ID-0086,137.16.214.86,,repos:private,True,True,"{""token_age_days"": 506, ""source_ip"": ""73.116.29.24"", ""unusual_hour"": false, ""api_volume"": 2846}"
evt-6194726a,2026-06-02T03:11:12.026822,salesforce,api_call,acct-sal-ID-0086-622eb3,ID-0086,203.223.163.165,,contacts,True,True,"{""token_age_days"": 501, ""source_ip"": ""187.173.45.121"", ""unusual_hour"": true, ""api_volume"": 5166}"
evt-8c5672c8,2026-05-30T17:16:12.026822,github,token_used,acct-git-ID-0086-f686e4,ID-0086,149.138.55.115,,settings,True,True,"{""token_age_days"": 353, ""source_ip"": ""153.81.112.12"", ""unusual_hour"": true, ""api_volume"": 4750}"
evt-ad4fc1af,2026-05-23T01:27:12.026822,salesforce,token_used,acct-sal-ID-0086-622eb3,ID-0086,193.223.173.54,,contacts,False,True,"{""token_age_days"": 278, ""source_ip"": ""40.187.159.193"", ""unusual_hour"": true, ""api_volume"": 8834}"
evt-d264b2b0,2026-05-28T11:10:12.026822,salesforce,token_used,acct-sal-ID-0086-622eb3,ID-0086,139.38.34.242,,opportunities,True,True,"{""token_age_days"": 186, ""source_ip"": ""167.203.146.63"", ""unusual_hour"": true, ""api_volume"": 922}"
evt-25509d6c,2026-06-01T12:11:12.026822,github,token_used,acct-git-ID-0086-f686e4,ID-0086,114.206.61.130,,repos:private,True,True,"{""token_age_days"": 644, ""source_ip"": ""150.214.58.210"", ""unusual_hour"": true, ""api_volume"": 2295}"
evt-18a01947,2026-05-30T10:28:12.026822,github,token_used,acct-git-ID-0086-f686e4,ID-0086,64.29.116.245,,actions,True,True,"{""token_age_days"": 320, ""source_ip"": ""50.217.94.243"", ""unusual_hour"": false, ""api_volume"": 2408}"
evt-c62371bb,2026-06-17T07:24:12.026822,salesforce,token_used,acct-sal-ID-0087-d33c81,ID-0087,168.16.148.120,,setup,True,True,"{""token_age_days"": 699, ""source_ip"": ""201.144.255.246"", ""unusual_hour"": true, ""api_volume"": 7929}"
evt-10c8315e,2026-05-22T03:24:12.026822,okta,token_used,acct-okt-ID-0087-c6ffe8,ID-0087,215.17.146.234,,user-management,True,True,"{""token_age_days"": 623, ""source_ip"": ""98.139.181.78"", ""unusual_hour"": true, ""api_volume"": 9040}"
evt-e38f78aa,2026-05-24T10:04:12.026822,okta,token_used,acct-okt-ID-0087-c6ffe8,ID-0087,205.32.9.161,,mfa-config,True,True,"{""token_age_days"": 431, ""source_ip"": ""134.169.189.242"", ""unusual_hour"": true, ""api_volume"": 6663}"
evt-63835376,2026-05-31T10:35:12.026822,aws_iam,api_call,acct-aws-ID-0087-202bf2,ID-0087,117.28.191.158,,ec2:*,True,True,"{""token_age_days"": 371, ""source_ip"": ""36.250.200.178"", ""unusual_hour"": false, ""api_volume"": 5130}"
evt-da7d52c0,2026-05-29T10:50:12.026822,okta,token_used,acct-okt-ID-0087-c6ffe8,ID-0087,174.175.157.106,,policies,True,True,"{""token_age_days"": 183, ""source_ip"": ""105.107.107.246"", ""unusual_hour"": true, ""api_volume"": 8539}"
evt-02a3cdbd,2026-06-18T20:18:12.026822,salesforce,api_call,acct-sal-ID-0087-d33c81,ID-0087,101.34.181.255,,opportunities,True,True,"{""token_age_days"": 569, ""source_ip"": ""24.124.158.205"", ""unusual_hour"": false, ""api_volume"": 4345}"
evt-a45f6a18,2026-06-07T15:51:12.026822,salesforce,token_used,acct-sal-ID-0087-d33c81,ID-0087,177.138.108.137,,reports,True,True,"{""token_age_days"": 479, ""source_ip"": ""38.234.9.241"", ""unusual_hour"": false, ""api_volume"": 8531}"
evt-d35a27d8,2026-06-07T21:38:12.026822,github,token_used,acct-git-ID-0087-92639f,ID-0087,195.167.244.163,,packages,True,True,"{""token_age_days"": 295, ""source_ip"": ""58.219.153.49"", ""unusual_hour"": false, ""api_volume"": 5206}"
evt-d796a58c,2026-05-23T05:17:12.026822,salesforce,token_used,acct-sal-ID-0088-75f17b,ID-0088,56.5.177.208,,accounts,True,True,"{""token_age_days"": 360, ""source_ip"": ""28.30.105.215"", ""unusual_hour"": true, ""api_volume"": 5724}"
evt-9b92e8fb,2026-06-14T23:55:12.026822,github,api_call,acct-git-ID-0088-7ff829,ID-0088,163.155.252.163,,repos:private,True,True,"{""token_age_days"": 680, ""source_ip"": ""94.175.243.175"", ""unusual_hour"": false, ""api_volume"": 4347}"
evt-80f15788,2026-06-03T01:41:12.026822,salesforce,api_call,acct-sal-ID-0088-75f17b,ID-0088,160.136.219.216,,reports,True,True,"{""token_age_days"": 447, ""source_ip"": ""105.45.233.229"", ""unusual_hour"": false, ""api_volume"": 7237}"
evt-c6f6d479,2026-06-03T11:28:12.026822,github,token_used,acct-git-ID-0088-7ff829,ID-0088,120.214.122.22,,actions,True,True,"{""token_age_days"": 454, ""source_ip"": ""52.101.219.157"", ""unusual_hour"": true, ""api_volume"": 4087}"
evt-e79d25c6,2026-06-07T08:16:12.026822,okta,api_call,acct-okt-ID-0088-b72821,ID-0088,213.38.33.46,,policies,True,True,"{""token_age_days"": 406, ""source_ip"": ""74.227.0.239"", ""unusual_hour"": true, ""api_volume"": 3228}"
evt-141c8799,2026-05-25T07:05:12.026822,okta,api_call,acct-okt-ID-0089-3f9cd8,ID-0089,62.229.40.211,,sso-apps,True,True,"{""token_age_days"": 312, ""source_ip"": ""178.250.182.172"", ""unusual_hour"": false, ""api_volume"": 826}"
evt-a487d130,2026-06-06T05:46:12.026822,okta,api_call,acct-okt-ID-0089-3f9cd8,ID-0089,205.81.234.12,,mfa-config,True,True,"{""token_age_days"": 244, ""source_ip"": ""155.154.205.46"", ""unusual_hour"": false, ""api_volume"": 8997}"
evt-185ae1ef,2026-06-13T18:51:12.026822,okta,api_call,acct-okt-ID-0089-3f9cd8,ID-0089,105.158.192.130,,user-management,True,True,"{""token_age_days"": 414, ""source_ip"": ""155.201.240.110"", ""unusual_hour"": true, ""api_volume"": 3144}"
evt-ec65c0dd,2026-05-27T20:58:12.026822,okta,token_used,acct-okt-ID-0089-3f9cd8,ID-0089,48.250.25.18,,policies,True,True,"{""token_age_days"": 193, ""source_ip"": ""44.40.179.186"", ""unusual_hour"": true, ""api_volume"": 828}"
evt-d0b03739,2026-05-30T19:42:12.026822,aws_iam,token_used,acct-aws-ID-0089-725332,ID-0089,112.203.78.137,,kms:*,True,True,"{""token_age_days"": 469, ""source_ip"": ""147.8.156.188"", ""unusual_hour"": true, ""api_volume"": 4268}"
evt-3ea8cc5c,2026-06-19T01:27:12.026822,okta,token_used,acct-okt-ID-0089-3f9cd8,ID-0089,109.197.244.141,,user-management,True,True,"{""token_age_days"": 566, ""source_ip"": ""63.107.178.82"", ""unusual_hour"": false, ""api_volume"": 2649}"
evt-ccb9a60f,2026-06-17T08:12:12.026822,okta,api_call,acct-okt-ID-0089-3f9cd8,ID-0089,62.189.179.80,,policies,True,True,"{""token_age_days"": 200, ""source_ip"": ""69.155.179.248"", ""unusual_hour"": true, ""api_volume"": 9375}"
evt-6f8432b9,2026-05-26T08:54:12.026822,okta,api_call,acct-okt-ID-0089-3f9cd8,ID-0089,103.42.208.159,,user-management,True,True,"{""token_age_days"": 378, ""source_ip"": ""102.26.90.117"", ""unusual_hour"": false, ""api_volume"": 5614}"
evt-91dd7787,2026-06-07T14:27:12.026822,salesforce,api_call,acct-sal-ID-0090-98fc66,ID-0090,171.59.192.254,,reports,True,True,"{""token_age_days"": 387, ""source_ip"": ""193.242.119.218"", ""unusual_hour"": true, ""api_volume"": 9940}"
evt-41b3a86b,2026-06-16T12:30:12.026822,active_directory,api_call,acct-act-ID-0090-908d77,ID-0090,24.122.234.130,,gpo,True,True,"{""token_age_days"": 465, ""source_ip"": ""167.136.253.12"", ""unusual_hour"": true, ""api_volume"": 9236}"
evt-b1715b3c,2026-05-30T06:58:12.026822,salesforce,api_call,acct-sal-ID-0090-98fc66,ID-0090,99.13.51.34,,reports,True,True,"{""token_age_days"": 561, ""source_ip"": ""88.205.62.138"", ""unusual_hour"": false, ""api_volume"": 2274}"
evt-bab6d5f2,2026-06-03T12:55:12.026822,salesforce,token_used,acct-sal-ID-0090-98fc66,ID-0090,92.36.181.0,,accounts,True,True,"{""token_age_days"": 637, ""source_ip"": ""60.135.149.6"", ""unusual_hour"": true, ""api_volume"": 9726}"
evt-12118a1f,2026-06-14T07:53:12.026822,active_directory,token_used,acct-act-ID-0090-908d77,ID-0090,172.126.60.200,,dns,True,True,"{""token_age_days"": 277, ""source_ip"": ""23.61.96.113"", ""unusual_hour"": true, ""api_volume"": 3902}"
evt-1da1f256,2026-06-14T11:19:12.026822,salesforce,api_call,acct-sal-ID-0090-98fc66,ID-0090,86.0.173.144,,contacts,True,True,"{""token_age_days"": 715, ""source_ip"": ""105.140.24.13"", ""unusual_hour"": false, ""api_volume"": 9783}"
evt-1941913d,2026-06-09T17:18:12.026822,active_directory,api_call,acct-act-ID-0090-908d77,ID-0090,194.232.249.26,,exchange,True,True,"{""token_age_days"": 525, ""source_ip"": ""166.159.176.118"", ""unusual_hour"": false, ""api_volume"": 1098}"
evt-d89b8472,2026-06-20T06:27:12.026822,active_directory,token_used,acct-act-ID-0090-908d77,ID-0090,166.178.183.139,,file-server,True,True,"{""token_age_days"": 680, ""source_ip"": ""3.140.101.138"", ""unusual_hour"": true, ""api_volume"": 5628}"
evt-551119cb,2026-05-29T13:09:12.026822,active_directory,token_used,acct-act-ID-0091-f2ee62,ID-0091,143.20.194.67,,dns,True,True,"{""token_age_days"": 287, ""source_ip"": ""195.230.56.93"", ""unusual_hour"": true, ""api_volume"": 1769}"
evt-51d6fced,2026-06-13T14:11:12.026822,aws_iam,token_used,acct-aws-ID-0091-a0afe4,ID-0091,34.56.253.220,,s3://prod-data,True,True,"{""token_age_days"": 350, ""source_ip"": ""18.134.204.190"", ""unusual_hour"": true, ""api_volume"": 2362}"
evt-472c570e,2026-06-13T05:04:12.026822,active_directory,api_call,acct-act-ID-0091-f2ee62,ID-0091,92.189.17.42,,dns,True,True,"{""token_age_days"": 323, ""source_ip"": ""10.91.242.19"", ""unusual_hour"": false, ""api_volume"": 9463}"
evt-8e6124f0,2026-06-15T11:17:12.026822,active_directory,api_call,acct-act-ID-0091-f2ee62,ID-0091,194.197.89.252,,gpo,True,True,"{""token_age_days"": 457, ""source_ip"": ""106.172.180.251"", ""unusual_hour"": true, ""api_volume"": 6588}"
evt-34df567e,2026-06-08T02:11:12.026822,aws_iam,token_used,acct-aws-ID-0091-a0afe4,ID-0091,91.221.123.162,,rds:prod,True,True,"{""token_age_days"": 560, ""source_ip"": ""91.24.147.11"", ""unusual_hour"": true, ""api_volume"": 4616}"
evt-30a84c61,2026-06-14T17:34:12.026822,active_directory,api_call,acct-act-ID-0091-f2ee62,ID-0091,174.16.38.185,,file-server,True,True,"{""token_age_days"": 190, ""source_ip"": ""102.151.109.101"", ""unusual_hour"": true, ""api_volume"": 3436}"
evt-b7b9618f,2026-06-07T04:00:12.026822,aws_iam,token_used,acct-aws-ID-0091-a0afe4,ID-0091,89.110.67.165,,rds:prod,True,True,"{""token_age_days"": 384, ""source_ip"": ""36.73.236.129"", ""unusual_hour"": false, ""api_volume"": 9310}"
evt-589e0936,2026-05-24T20:15:12.026822,aws_iam,token_used,acct-aws-ID-0091-a0afe4,ID-0091,8.50.164.97,,ec2:*,True,True,"{""token_age_days"": 248, ""source_ip"": ""6.53.168.198"", ""unusual_hour"": true, ""api_volume"": 9661}"
evt-959a4212,2026-06-08T18:26:12.026822,active_directory,api_call,acct-act-ID-0092-23c1f0,ID-0092,73.147.189.103,,exchange,True,True,"{""token_age_days"": 493, ""source_ip"": ""166.182.168.6"", ""unusual_hour"": true, ""api_volume"": 7107}"
evt-4fd4ae3f,2026-05-23T08:32:12.026822,github,token_used,acct-git-ID-0092-4c55ad,ID-0092,211.59.80.76,,actions,True,True,"{""token_age_days"": 336, ""source_ip"": ""105.154.111.128"", ""unusual_hour"": true, ""api_volume"": 4046}"
evt-de8e3dda,2026-06-16T03:36:12.026822,github,api_call,acct-git-ID-0092-4c55ad,ID-0092,216.115.206.169,,settings,True,True,"{""token_age_days"": 518, ""source_ip"": ""165.128.124.247"", ""unusual_hour"": true, ""api_volume"": 5042}"
evt-7b254f54,2026-06-13T07:44:12.026822,salesforce,token_used,acct-sal-ID-0093-92b517,ID-0093,158.70.101.87,,contacts,True,True,"{""token_age_days"": 401, ""source_ip"": ""63.19.210.57"", ""unusual_hour"": true, ""api_volume"": 2900}"
evt-72e39b47,2026-06-06T16:40:12.026822,github,token_used,acct-git-ID-0093-07e676,ID-0093,57.181.199.101,,packages,True,True,"{""token_age_days"": 320, ""source_ip"": ""81.160.98.162"", ""unusual_hour"": true, ""api_volume"": 7703}"
evt-c6627d6b,2026-06-07T14:12:12.026822,okta,token_used,acct-okt-ID-0093-e4b867,ID-0093,131.39.149.84,,api-tokens,True,True,"{""token_age_days"": 426, ""source_ip"": ""85.55.50.233"", ""unusual_hour"": true, ""api_volume"": 6681}"
evt-d030c6e9,2026-06-07T03:51:12.026822,okta,api_call,acct-okt-ID-0093-e4b867,ID-0093,208.165.191.115,,mfa-config,True,True,"{""token_age_days"": 723, ""source_ip"": ""184.152.62.54"", ""unusual_hour"": true, ""api_volume"": 4004}"
evt-339ec147,2026-06-14T08:51:12.026822,okta,api_call,acct-okt-ID-0093-e4b867,ID-0093,63.118.176.109,,sso-apps,True,True,"{""token_age_days"": 632, ""source_ip"": ""51.101.64.156"", ""unusual_hour"": true, ""api_volume"": 4604}"
evt-ed721d82,2026-05-23T16:22:12.026822,aws_iam,token_used,acct-aws-ID-0093-2cd159,ID-0093,194.233.109.171,,kms:*,True,True,"{""token_age_days"": 205, ""source_ip"": ""211.36.152.200"", ""unusual_hour"": false, ""api_volume"": 8136}"
evt-8a5270ff,2026-05-25T04:09:12.026822,aws_iam,token_used,acct-aws-ID-0094-69b904,ID-0094,186.68.141.160,,ec2:*,True,True,"{""token_age_days"": 571, ""source_ip"": ""92.91.236.157"", ""unusual_hour"": true, ""api_volume"": 674}"
evt-aaad3f7d,2026-06-12T04:44:12.026822,okta,api_call,acct-okt-ID-0094-c46acd,ID-0094,133.182.224.54,,user-management,True,True,"{""token_age_days"": 516, ""source_ip"": ""123.85.140.240"", ""unusual_hour"": true, ""api_volume"": 6543}"
evt-06dfb4b8,2026-05-25T14:27:12.026822,aws_iam,token_used,acct-aws-ID-0094-69b904,ID-0094,221.7.138.33,,s3://prod-data,True,True,"{""token_age_days"": 461, ""source_ip"": ""97.176.237.128"", ""unusual_hour"": false, ""api_volume"": 7025}"
evt-9e92f398,2026-06-09T16:27:12.026822,okta,token_used,acct-okt-ID-0094-c46acd,ID-0094,173.69.147.88,,policies,True,True,"{""token_age_days"": 211, ""source_ip"": ""187.247.18.137"", ""unusual_hour"": false, ""api_volume"": 8213}"
evt-f59cc5b2,2026-06-13T02:14:12.026822,salesforce,token_used,acct-sal-ID-0094-39223f,ID-0094,65.218.73.96,,contacts,True,True,"{""token_age_days"": 219, ""source_ip"": ""89.209.15.238"", ""unusual_hour"": true, ""api_volume"": 3009}"
evt-2b65e9b6,2026-06-16T23:18:12.026822,aws_iam,token_used,acct-aws-ID-0094-69b904,ID-0094,173.254.244.192,,iam:*,True,True,"{""token_age_days"": 237, ""source_ip"": ""107.54.45.71"", ""unusual_hour"": true, ""api_volume"": 1521}"
evt-e75e443e,2026-06-12T05:03:12.026822,salesforce,token_used,acct-sal-ID-0095-8c2285,ID-0095,214.95.27.117,,contacts,True,True,"{""token_age_days"": 520, ""source_ip"": ""67.60.92.254"", ""unusual_hour"": false, ""api_volume"": 5685}"
evt-f94223e2,2026-05-29T11:44:12.026822,salesforce,api_call,acct-sal-ID-0095-8c2285,ID-0095,9.251.98.26,,accounts,True,True,"{""token_age_days"": 606, ""source_ip"": ""125.219.92.21"", ""unusual_hour"": false, ""api_volume"": 1507}"
evt-efff1c28,2026-06-09T02:39:12.026822,active_directory,token_used,acct-act-ID-0095-600e9f,ID-0095,60.140.245.107,,gpo,True,True,"{""token_age_days"": 634, ""source_ip"": ""143.123.233.238"", ""unusual_hour"": true, ""api_volume"": 3755}"
evt-29e23519,2026-06-07T05:27:12.026822,active_directory,api_call,acct-act-ID-0095-600e9f,ID-0095,150.98.119.91,,domain-controller,True,True,"{""token_age_days"": 300, ""source_ip"": ""111.151.227.152"", ""unusual_hour"": true, ""api_volume"": 9808}"
evt-44b1f54b,2026-06-16T17:37:12.026822,salesforce,token_used,acct-sal-ID-0095-8c2285,ID-0095,178.228.125.155,,opportunities,True,True,"{""token_age_days"": 366, ""source_ip"": ""48.141.226.88"", ""unusual_hour"": false, ""api_volume"": 3541}"
evt-793ec8bd,2026-06-13T05:54:12.026822,active_directory,token_used,acct-act-ID-0095-600e9f,ID-0095,77.183.101.74,,domain-controller,True,True,"{""token_age_days"": 402, ""source_ip"": ""56.189.125.240"", ""unusual_hour"": false, ""api_volume"": 8042}"
evt-df8d48a6,2026-06-07T07:51:12.026822,active_directory,token_used,acct-act-ID-0095-600e9f,ID-0095,145.56.170.82,,exchange,True,True,"{""token_age_days"": 315, ""source_ip"": ""215.52.30.40"", ""unusual_hour"": true, ""api_volume"": 6714}"
evt-9d477358,2026-06-02T20:30:12.026822,github,token_used,acct-git-ID-0096-390be8,ID-0096,208.72.228.108,,actions,True,True,"{""token_age_days"": 459, ""source_ip"": ""129.72.137.174"", ""unusual_hour"": false, ""api_volume"": 3401}"
evt-e2bdde9e,2026-06-09T05:39:12.026822,github,api_call,acct-git-ID-0096-390be8,ID-0096,128.138.171.118,,settings,True,True,"{""token_age_days"": 543, ""source_ip"": ""20.59.234.193"", ""unusual_hour"": true, ""api_volume"": 6215}"
evt-0785a88f,2026-06-18T21:51:12.026822,active_directory,api_call,acct-act-ID-0096-727e8f,ID-0096,184.207.230.177,,dns,True,True,"{""token_age_days"": 339, ""source_ip"": ""116.227.41.180"", ""unusual_hour"": true, ""api_volume"": 3951}"
evt-65fe1006,2026-06-11T15:23:12.026822,github,api_call,acct-git-ID-0096-390be8,ID-0096,169.117.128.228,,actions,True,True,"{""token_age_days"": 272, ""source_ip"": ""56.24.44.122"", ""unusual_hour"": true, ""api_volume"": 3952}"
evt-8def37f4,2026-06-15T13:11:12.026822,github,token_used,acct-git-ID-0097-a5c605,ID-0097,57.106.242.127,,actions,True,True,"{""token_age_days"": 666, ""source_ip"": ""123.187.204.43"", ""unusual_hour"": true, ""api_volume"": 5791}"
evt-e714c97b,2026-05-26T08:47:12.026822,aws_iam,token_used,acct-aws-ID-0097-2c5fda,ID-0097,13.252.216.89,,s3://prod-data,True,True,"{""token_age_days"": 510, ""source_ip"": ""128.120.97.246"", ""unusual_hour"": false, ""api_volume"": 6379}"
evt-4ffed0dd,2026-06-06T05:23:12.026822,salesforce,token_used,acct-sal-ID-0097-764438,ID-0097,38.235.47.67,,contacts,True,True,"{""token_age_days"": 371, ""source_ip"": ""3.33.118.12"", ""unusual_hour"": false, ""api_volume"": 5518}"
evt-8c0c4324,2026-06-19T13:16:12.026822,github,api_call,acct-git-ID-0097-a5c605,ID-0097,197.76.240.187,,repos:public,True,True,"{""token_age_days"": 625, ""source_ip"": ""26.194.213.239"", ""unusual_hour"": false, ""api_volume"": 8259}"
evt-21d3c2a2,2026-05-25T20:23:12.026822,salesforce,api_call,acct-sal-ID-0097-764438,ID-0097,147.31.100.196,,setup,True,True,"{""token_age_days"": 590, ""source_ip"": ""216.91.80.193"", ""unusual_hour"": true, ""api_volume"": 4338}"
evt-04054065,2026-05-26T20:19:12.026822,okta,login_success,acct-okt-ID-0098-92214c,ID-0098,97.236.35.126,,sso-apps,True,False,
evt-2bc6862f,2026-06-07T15:48:12.026822,salesforce,login_success,acct-sal-ID-0098-e12838,ID-0098,220.238.95.211,,setup,True,False,
evt-8d6929ce,2026-06-14T22:02:12.026822,salesforce,resource_access,acct-sal-ID-0098-e12838,ID-0098,136.244.154.227,,accounts,True,False,
evt-7758ffed,2026-06-14T10:53:12.026822,okta,resource_access,acct-okt-ID-0098-92214c,ID-0098,191.234.122.104,,api-tokens,True,False,
evt-b6dfa7a4,2026-06-20T11:02:12.026822,active_directory,login_success,acct-act-ID-0098-2d11c7,ID-0098,198.194.105.194,,file-server,True,False,
evt-9e1e4356,2026-06-07T09:39:12.026822,okta,login_success,acct-okt-ID-0098-92214c,ID-0098,220.242.121.97,,mfa-config,True,False,
evt-e17875b5,2026-06-10T01:35:12.026822,github,login_success,acct-git-ID-0099-bb93cc,ID-0099,34.66.170.164,,settings,True,False,
evt-22041443,2026-06-20T06:14:12.026822,salesforce,login_success,acct-sal-ID-0099-dd12b2,ID-0099,140.39.145.238,,opportunities,True,False,
evt-a6b45f7b,2026-05-22T04:19:12.026822,active_directory,login_success,acct-act-ID-0099-770657,ID-0099,46.59.50.211,,file-server,True,False,
evt-74aea92f,2026-06-04T09:51:12.026822,active_directory,resource_access,acct-act-ID-0099-770657,ID-0099,158.114.114.14,,file-server,True,False,
evt-2fb41baf,2026-06-03T23:36:12.026822,github,resource_access,acct-git-ID-0099-bb93cc,ID-0099,219.120.206.249,,repos:public,True,False,
evt-9794a450,2026-06-08T09:52:12.026822,salesforce,login_success,acct-sal-ID-0099-dd12b2,ID-0099,10.184.67.239,,reports,True,False,
evt-120afd03,2026-06-05T16:13:12.026822,aws_iam,login_success,acct-aws-ID-0100-658892,ID-0100,170.185.123.173,,kms:*,True,False,
evt-8fe48901,2026-06-10T23:48:12.026822,aws_iam,login_success,acct-aws-ID-0100-658892,ID-0100,62.33.70.31,,ec2:*,True,False,
evt-5d22a94e,2026-06-05T01:23:12.026822,salesforce,login_success,acct-sal-ID-0100-e55f01,ID-0100,80.141.192.124,,accounts,True,False,
evt-c7b41a56,2026-06-17T04:03:12.026822,okta,login_success,acct-okt-ID-0100-cca496,ID-0100,181.219.178.40,,mfa-config,True,False,
evt-dffa29b5,2026-06-11T11:25:12.026822,aws_iam,resource_access,acct-aws-ID-0100-658892,ID-0100,201.87.176.9,,s3://prod-data,True,False,
evt-2a848901,2026-06-02T08:35:12.026822,active_directory,resource_access,acct-act-ID-0100-d136a7,ID-0100,142.57.102.201,,exchange,True,False,
evt-38f85fe2,2026-06-19T00:28:12.026822,okta,resource_access,acct-okt-ID-0100-cca496,ID-0100,51.167.72.250,,mfa-config,True,False,
evt-fdc2a15d,2026-06-15T23:15:12.026822,okta,login_success,acct-okt-ID-0101-1b6c86,ID-0101,53.52.76.202,,user-management,True,False,
evt-724cc56c,2026-05-23T11:49:12.026822,github,resource_access,acct-git-ID-0101-139dfe,ID-0101,50.209.187.204,,repos:private,True,False,
evt-22edf26f,2026-05-26T23:12:12.026822,github,resource_access,acct-git-ID-0101-139dfe,ID-0101,19.196.221.166,,packages,False,False,
evt-8f2b6435,2026-05-22T21:19:12.026822,okta,resource_access,acct-okt-ID-0101-1b6c86,ID-0101,18.71.102.57,,sso-apps,True,False,
evt-98fa3100,2026-05-24T10:37:12.026822,active_directory,login_success,acct-act-ID-0101-58e3b6,ID-0101,22.57.179.237,,dns,True,False,
evt-d345a7fd,2026-06-06T03:50:12.026822,active_directory,login_success,acct-act-ID-0101-58e3b6,ID-0101,14.27.81.46,,exchange,True,False,
